#GRM188R6YA475ME15,,
#2025/02/24,,
#c_dcbias_capchange,,
#capchange  25.0degC  AC1Vrms,,
DC Bias[V],Cap. Change Rate[%],
0.0,0.0,
0.175,0.10589001625107564,
0.35,-0.0515263418978229,
0.5249999999999999,-0.4555921593090928,
0.7,-1.088528617025042,
0.875,-1.9318026966568924,
1.0499999999999998,-2.9664637188296705,
1.2249999999999999,-4.1734453598743615,
1.4,-5.533831285783986,
1.575,-7.029083833482663,
1.75,-8.64123624777342,
1.9249999999999998,-10.35304984988078,
2.0999999999999996,-12.14813818058208,
2.275,-14.011060643802065,
2.4499999999999997,-15.927388495384188,
2.625,-17.883746198795958,
2.8,-19.867831227652665,
2.9749999999999996,-21.868415356533088,
3.15,-23.87533036766071,
3.3249999999999997,-25.87944093079053,
3.5,-27.872607204000833,
3.675,-29.847639468585207,
3.8499999999999996,-31.798246864030112,
4.0249999999999995,-33.71898203900858,
4.199999999999999,-35.605183289167954,
4.375,-37.45291551807928,
4.55,-39.258911138229614,
4.725,-41.0205118271454,
4.8999999999999995,-42.735611871230205,
5.074999999999999,-44.40260366733768,
5.25,-46.020325809389576,
5.425,-47.588014063844106,
5.6,-49.105255432470805,
5.7749999999999995,-50.57194541237172,
5.949999999999999,-51.98824849002024,
6.125,-53.35456184670135,
6.3,-54.671482205555066,
6.475,-55.93977571390945,
6.6499999999999995,-57.160350727276786,
6.824999999999999,-58.334233341914654,
7.0,-59.46254550996753,
7.175,-60.54648556378426,
7.35,-61.587310973039244,
7.5249999999999995,-62.586323158896604,
7.699999999999999,-63.54485419287326,
7.874999999999999,-64.46425521362681,
8.049999999999999,-65.34588640205381,
8.225,-66.19110836336817,
8.399999999999999,-67.00127477385001,
8.575,-67.77772615939224,
8.75,-68.52178468257486,
8.924999999999999,-69.23474982455915,
9.1,-69.91789485746158,
9.274999999999999,-70.57246401192174,
9.45,-71.19967025323487,
9.625,-71.80069358761615,
9.799999999999999,-72.37667982786614,
9.975,-72.92873975489243,
10.149999999999999,-73.4579486182066,
10.325,-73.9653459246615,
10.5,-74.45193547033634,
10.674999999999999,-74.91868557563225,
10.85,-75.36652948833601,
11.024999999999999,-75.79636592366526,
11.2,-76.20905971415971,
11.375,-76.60544254574903,
11.549999999999999,-76.98631375944984,
11.725,-77.35244120093583,
11.899999999999999,-77.70456210272614,
12.075,-78.04338398596828,
12.25,-78.36958557077355,
12.424999999999999,-78.68381768583058,
12.6,-78.98670416958223,
12.774999999999999,-79.27884275663574,
12.95,-79.56080594429619,
13.125,-79.83314183518885,
13.299999999999999,-80.09637495287934,
13.475,-80.35100702823085,
13.649999999999999,-80.59751775495769,
13.825,-80.83636551346835,
14.0,-81.06798806263258,
14.174999999999999,-81.29280319958299,
14.35,-81.51120938806046,
14.524999999999999,-81.72358635616126,
14.7,-81.93029566462629,
14.874999999999998,-82.13168124705963,
15.049999999999999,-82.32806992365269,
15.225,-82.51977189015028,
15.399999999999999,-82.70708118390992,
15.575,-82.89027612899311,
15.749999999999998,-83.06961976228234,
15.924999999999999,-83.24536024264229,
16.099999999999998,-83.4177312451498,
16.275,-83.5869523423901,
16.45,-83.75322937478228,
16.625,-83.91675481182506,
16.799999999999997,-84.07770810608632,
